review_id,category,rating,sentiment_label,language,review_text
1345,Clothing,5,Positive,English,amazing good love good great
1346,Electronics,5,Positive,English,perfect perfect great amazing excellent
1347,Electronics,5,Positive,English,good amazing amazing great love
1348,Food,5,Positive,English,perfect good amazing happy perfect
1349,Electronics,5,Positive,English,happy amazing good perfect love
1350,Books,3,Neutral,English,average okay item average arrived
1351,Books,5,Positive,English,happy great excellent happy amazing
1352,Clothing,5,Positive,English,excellent perfect excellent perfect good
1353,Electronics,5,Positive,English,excellent perfect great good happy
1354,Clothing,5,Positive,English,great perfect amazing love good
1355,Electronics,5,Positive,English,excellent good good perfect happy
1356,Food,5,Positive,English,amazing perfect love great great
1357,Clothing,5,Positive,English,excellent good good excellent happy
1358,Electronics,3,Neutral,English,shipping item average arrived arrived
1359,Electronics,5,Positive,English,great happy great love perfect
1360,Clothing,5,Positive,English,amazing perfect great love happy
1361,Clothing,5,Positive,English,happy good amazing excellent happy
1362,Food,5,Positive,English,good excellent happy amazing perfect
1363,Beauty,5,Positive,English,amazing perfect excellent amazing great
1364,Electronics,1,Negative,English,broke refund unhappy terrible waste
1365,Electronics,3,Neutral,English,arrived item shipping item average
1366,Electronics,1,Negative,English,unhappy terrible refund waste bad
1367,Electronics,5,Positive,English,perfect excellent love love excellent
1368,Clothing,5,Positive,English,happy great love love perfect
1369,Clothing,1,Negative,English,bad terrible unhappy bad broke
1370,Electronics,5,Positive,English,amazing excellent happy perfect love
1371,Electronics,5,Positive,English,amazing great love amazing amazing
1372,Electronics,5,Positive,English,good great good excellent great
1373,Electronics,1,Negative,English,bad broke terrible broke bad
1374,Electronics,3,Neutral,English,product product okay product okay
1375,Electronics,3,Neutral,English,item product okay arrived product
1376,Electronics,5,Positive,English,good good excellent perfect great
1377,Clothing,5,Positive,English,happy happy great excellent happy
1378,Food,5,Positive,English,excellent good happy happy happy
1379,Clothing,5,Positive,English,happy love amazing great amazing
1380,Electronics,1,Negative,English,broke unhappy terrible worst terrible
1381,Electronics,5,Positive,English,excellent love perfect good amazing
1382,Electronics,3,Neutral,English,item okay okay arrived product
1383,Beauty,5,Positive,English,happy great good happy happy
1384,Clothing,3,Neutral,English,product arrived average shipping shipping
1385,Electronics,3,Neutral,English,arrived shipping shipping shipping shipping
1386,Electronics,5,Positive,English,excellent love love perfect happy
1387,Food,5,Positive,English,happy excellent perfect love happy
1388,Electronics,3,Neutral,Code-mixed,arrived item shipping arrived okay theek hai
1389,Electronics,5,Positive,English,perfect happy amazing amazing great
1390,Electronics,5,Positive,English,good good good good happy
1391,Electronics,5,Positive,English,great good perfect love great
1392,Clothing,5,Positive,English,good love love amazing excellent
1393,Home,1,Negative,Code-mixed,unhappy refund broke worst broke bakwas
1394,Electronics,5,Positive,English,excellent great happy great perfect
1395,Home,5,Positive,English,excellent perfect excellent good happy
1396,Electronics,3,Neutral,Code-mixed,shipping product shipping average average theek hai
1397,Electronics,5,Positive,English,amazing excellent love happy amazing
1398,Books,5,Positive,English,happy good happy happy happy
1399,Electronics,5,Positive,English,perfect love great love perfect
1400,Electronics,5,Positive,English,great good perfect great perfect
1401,Electronics,1,Negative,English,unhappy worst waste unhappy broke
1402,Electronics,5,Positive,English,happy love love amazing happy
1403,Clothing,5,Positive,English,good amazing love love happy
1404,Beauty,3,Neutral,English,okay shipping arrived arrived product
1405,Food,5,Positive,English,excellent amazing good amazing great
1406,Electronics,5,Positive,English,happy happy love love amazing
1407,Electronics,5,Positive,English,happy excellent perfect happy good
1408,Food,5,Positive,English,good excellent excellent great happy
1409,Books,5,Positive,English,good love perfect love perfect
1410,Clothing,1,Negative,English,unhappy worst refund worst worst
1411,Electronics,5,Positive,Code-mixed,love perfect amazing amazing happy m maza aa gaya
1412,Electronics,5,Positive,English,great love perfect amazing amazing
1413,Clothing,5,Positive,English,love amazing good happy good
1414,Electronics,1,Negative,English,refund refund refund worst waste
1415,Clothing,5,Positive,English,perfect amazing good amazing good
1416,Home,3,Neutral,English,okay average okay item product
1417,Clothing,3,Neutral,English,item shipping okay okay arrived
1418,Electronics,1,Negative,English,waste bad worst broke broke
1419,Home,5,Positive,English,good excellent happy great good
1420,Clothing,3,Neutral,English,shipping arrived arrived arrived product
1421,Electronics,5,Positive,Code-mixed,perfect great happy perfect happy m maza aa gaya
1422,Electronics,3,Neutral,English,product okay arrived average arrived
1423,Clothing,5,Positive,English,excellent great happy great good
1424,Electronics,5,Positive,English,good love amazing happy good
1425,Food,3,Neutral,English,product arrived arrived arrived arrived
1426,Electronics,5,Positive,English,excellent amazing love excellent good
1427,Electronics,5,Positive,English,great happy good perfect excellent
1428,Electronics,5,Positive,English,amazing excellent good perfect amazing
1429,Clothing,5,Positive,English,amazing good good great happy
1430,Books,3,Neutral,English,product shipping shipping average okay
1431,Electronics,5,Positive,English,amazing great love amazing perfect
1432,Clothing,5,Positive,English,good excellent perfect good good
1433,Clothing,5,Positive,Code-mixed,happy great amazing good good bahut accha
1434,Clothing,1,Negative,Code-mixed,waste refund waste terrible terrible bekar quality
1435,Electronics,5,Positive,Code-mixed,perfect perfect love excellent love m maza aa gaya
1436,Electronics,5,Positive,English,happy great excellent amazing love
1437,Electronics,1,Negative,English,broke refund unhappy broke waste
1438,Books,5,Positive,English,excellent excellent perfect amazing perfect
1439,Clothing,3,Neutral,English,okay okay average item product
1440,Clothing,5,Positive,English,excellent happy good great excellent
1441,Clothing,5,Positive,English,amazing great great happy excellent
1442,Electronics,3,Neutral,English,average item item average product
1443,Electronics,5,Positive,English,happy great great happy happy
1444,Food,5,Positive,English,great amazing happy good happy
1445,Electronics,3,Neutral,English,product shipping item shipping shipping
1446,Electronics,5,Positive,Code-mixed,great amazing love great great m maza aa gaya
1447,Food,5,Positive,English,excellent love amazing excellent love
1448,Electronics,5,Positive,English,love perfect perfect amazing good
1449,Clothing,5,Positive,English,excellent good great good good
1450,Electronics,5,Positive,English,perfect great amazing love great
1451,Clothing,5,Positive,English,great great happy perfect great
1452,Electronics,5,Positive,English,happy love love happy good
1453,Electronics,5,Positive,English,good love great excellent perfect
1454,Electronics,5,Positive,English,amazing great great love good
1455,Books,3,Neutral,English,shipping average okay shipping item
1456,Electronics,5,Positive,English,perfect great happy great love
1457,Electronics,5,Positive,English,great great happy great amazing
1458,Food,5,Positive,English,perfect happy love love excellent
1459,Electronics,3,Neutral,English,arrived average okay arrived average
1460,Food,5,Positive,English,perfect amazing love love perfect
1461,Electronics,3,Neutral,English,shipping arrived product average shipping
1462,Electronics,5,Positive,English,love excellent perfect love happy
1463,Clothing,5,Positive,English,perfect excellent excellent perfect excellent
1464,Electronics,5,Positive,English,good perfect amazing love perfect
1465,Electronics,5,Positive,English,good love perfect love amazing
1466,Beauty,1,Negative,English,terrible terrible unhappy terrible refund
1467,Beauty,3,Neutral,English,average product arrived arrived item
1468,Electronics,5,Positive,English,happy love love perfect perfect
1469,Home,5,Positive,English,great love happy love happy
1470,Clothing,5,Positive,English,perfect happy perfect amazing excellent
1471,Electronics,5,Positive,Code-mixed,great amazing love good good m maza aa gaya
1472,Electronics,5,Positive,English,happy good good perfect good
1473,Electronics,5,Positive,Code-mixed,amazing amazing love happy good m maza aa gaya
1474,Clothing,5,Positive,English,perfect good excellent love happy
1475,Electronics,5,Positive,English,love love happy good perfect
1476,Books,5,Positive,English,love great love excellent perfect
1477,Clothing,1,Negative,English,refund bad waste terrible terrible
1478,Food,5,Positive,English,love great amazing excellent good
1479,Electronics,3,Neutral,English,item shipping item arrived average
1480,Clothing,5,Positive,English,great perfect perfect happy excellent
1481,Electronics,5,Positive,English,great love excellent good excellent
1482,Clothing,1,Negative,English,waste worst broke bad bad
1483,Home,5,Positive,Code-mixed,love amazing great good amazing vadiya
1484,Electronics,5,Positive,English,good happy happy excellent excellent
1485,Clothing,5,Positive,Code-mixed,perfect happy excellent excellent good vadiya
1486,Electronics,5,Positive,English,good good great good great
1487,Clothing,5,Positive,English,love great great happy excellent
1488,Electronics,3,Neutral,English,product shipping arrived okay okay
1489,Books,5,Positive,English,love love good good good
1490,Clothing,5,Positive,English,great happy great excellent happy
1491,Electronics,5,Positive,English,love good happy perfect great
1492,Clothing,5,Positive,English,love excellent excellent happy amazing
1493,Clothing,5,Positive,English,happy good good perfect amazing
